Field=#~Integer~#~50|Field=Designator~String~Designator~294|Field=Footprint~String~Footprint~57|Field=Quantity~Integer~Quantity~24|Field=Description~String~Description~102|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~61|Field=Model~String~Model~44|Field=Package / Case~String~Package / Case~63|Field=Ratings~String~Ratings~66|Field=Value~String~Value~57|Field=Tolerance~String~Tolerance~89|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~Learning stand.PrjPcb|ReportField=ProjectFullPath~D:\LS\Learning stand\Learning stand.PrjPcb|ReportField=Title~Bill of Materials For Variant [NotFitContrast] of Project [Learning stand.PrjPcb] (No PCB Document Selected)|ReportField=TotalQuantity~279|ReportField=ReportTime~15:14:03|ReportField=ReportDate~25.04.2020|ReportField=ReportDateTime~25.04.2020 15:14:03|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~NotFitContrast|ReportField=Address1~Address1|ReportField=Address2~Address2|ReportField=Address3~Address3|ReportField=Address4~Address4|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~Самарин И. Д.|ReportField=CheckedBy~Смирнов А. Н.|ReportField=CompanyName~МЭИ ЭР-02м-18|ReportField=ConfigurationParameters~|ReportField=CurrentDate~25.04.2020|ReportField=CurrentTime~11:50:30|ReportField=Date~|ReportField=DocumentFullPathAndName~D:\LS\Learning stand\Communication.SchDoc|ReportField=DocumentName~Communication.SchDoc|ReportField=DocumentNumber~АБВГ.123456.001 Э3|ReportField=DocumentType~Схема электрическая принципиальная|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=EngineerName~|ReportField=FirstReferrence~АБВГ.123456.001|ReportField=ImagePath~|ReportField=Letter1Column~|ReportField=Letter2Column~|ReportField=Letter3Column~|ReportField=Mass~|ReportField=ModifiedDate~24.04.2020|ReportField=NormInspection~|ReportField=Organization~|ReportField=ProcessInspection~|ReportField=ProjectName~Learning stand.PrjPcb|ReportField=Revision~|ReportField=Rule~|ReportField=Scale~1:1|ReportField=SheetNumber~3|ReportField=SheetTotal~|ReportField=Time~|ReportField=Title~Плата отладочная для выполнения лабораторных работ|ReportField=Title2str~по курсу "Информационная электроника"|ReportField=DataSourceFileName~Learning stand.PrjPcb|ReportField=DataSourceFullPath~D:\LS\Learning stand\Learning stand.PrjPcb|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
135|R80|RESC1608X55N|1|Resistor SMD chip 4.7K Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-074K7L%26seller%3DCompel%26sku%3D311-4.70KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-074K7L{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|4K7|±1%
136|R81|RESC1608X55N|1|Resistor SMD chip 4.7K Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-074K7L%26seller%3DCompel%26sku%3D311-4.70KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-074K7L{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|4K7|±1%
137|R82|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
138|R83|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
139|R84|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
140|R85|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
141|R86|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
142|R87|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
143|R88|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
144|R89|RESC1608X55N|1|Resistor SMD chip 120 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-07120RL%26seller%3DCompel%26sku%3D541-120GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-07120RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|120R|±1%
145|R90|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
146|R91|RESC1608X55N|1|Resistor SMD chip 100 Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-07100RL%26seller%3DCompel%26sku%3D311-100HRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-07100RL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10 W|100R|±1%
147|R92|RESC1608X55N|1|Resistor SMD chip 100 Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-07100RL%26seller%3DCompel%26sku%3D311-100HRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-07100RL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10 W|100R|±1%
148|R93|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
149|R94|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
150|R95|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
151|R96|RESC1608X55N|1|Resistor SMD chip 470 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCRCW0603470RJNEA%26seller%3DCompel%26sku%3D541-470GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0603470RJNEA{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|470R|±5%
152|R97|RESC1608X55N|1|Resistor SMD chip 22 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603JR-0722RL%26seller%3DCompel%26sku%3DRC0603FR-0722RL%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603JR-0722RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|22R|±1%
153|R98|RESC1608X55N|1|Resistor SMD chip 22 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603JR-0722RL%26seller%3DCompel%26sku%3DRC0603FR-0722RL%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603JR-0722RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|22R|±1%
154|R99|RESC1608X55N|1|Resistor SMD chip 470 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCRCW0603470RJNEA%26seller%3DCompel%26sku%3D541-470GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0603470RJNEA{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|470R|±5%
155|R100|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
156|R101|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
157|R102|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
158|R103|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
159|R104|RESC1608X55N|1|Resistor SMD chip 100 Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-07100RL%26seller%3DCompel%26sku%3D311-100HRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-07100RL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10 W|100R|±1%
160|R105|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
161|R106|RESC1608X55N|1|Resistor SMD chip 100 Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-07100RL%26seller%3DCompel%26sku%3D311-100HRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-07100RL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10 W|100R|±1%
162|R107|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
163|R108|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
164|R109|RESC1608X55N|1|Resistor SMD chip 4.7K Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-074K7L%26seller%3DCompel%26sku%3D311-4.70KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-074K7L{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|4K7|±1%
165|R110|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
166|R111|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
167|R112|RESC1608X55N|1|Resistor SMD chip 22 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603JR-0722RL%26seller%3DCompel%26sku%3DRC0603FR-0722RL%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603JR-0722RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|22R|±1%
168|R113|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
169|R114|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
170|R115|RESC1608X55N|1|Resistor SMD chip 1k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-071KL%26seller%3DCompel%26sku%3D311-1.00KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-071KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|1K|±1%
171|R116|RESC1608X55N|1|Resistor SMD chip 22 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603JR-0722RL%26seller%3DCompel%26sku%3DRC0603FR-0722RL%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603JR-0722RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10W|22R|±1%
172|R117|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
173|R118|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
174|R119|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
175|R120|RESC1608X55N|1|Resistor SMD chip 68 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0768RL%26seller%3DCompel%26sku%3D311-68GRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0768RL{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|68R|±1%
176|R121|RESC1608X55N|1|Resistor SMD chip 10k Ohm 0.1W 1% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0603FR-0710KL%26seller%3DCompel%26sku%3D311-10.0KHRCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0603FR-0710KL{URL.TIP}Manufacturer||0603 (1608 Metric)|1/10W|10K|±1%
177|R122|RESC1608X55N|1|Resistor SMD chip 470 Ohm 0.1W 5% 0603|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DCRCW0603470RJNEA%26seller%3DCompel%26sku%3D541-470GCT-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}CRCW0603470RJNEA{URL.TIP}Manufacturer||0603 (1608 metric)|1/10 W|470R|±5%
178|S1|SWITCH_SPDT_SLIDER|1|Switch THD vertical toggle SPDT|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DSLS121PC04%26seller%3DCompel%26sku%3D450-1598-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SLS121PC04{URL.TIP}Manufacturer|||||
179|S2|SWITCH_SPDT_SLIDER|1|Switch THD vertical toggle SPDT|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DSLS121PC04%26seller%3DCompel%26sku%3D450-1598-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SLS121PC04{URL.TIP}Manufacturer|||||
180|S3|SWITCH_SPDT_SLIDER|1|Switch THD vertical toggle SPDT|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DSLS121PC04%26seller%3DCompel%26sku%3D450-1598-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SLS121PC04{URL.TIP}Manufacturer|||||
181|S4|SWITCH_SPDT_SLIDER|1|Switch THD vertical toggle SPDT|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DSLS121PC04%26seller%3DCompel%26sku%3D450-1598-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SLS121PC04{URL.TIP}Manufacturer|||||
182|S5|SWITCH_SPDT_SLIDER|1|Switch THD vertical toggle SPDT|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DSLS121PC04%26seller%3DCompel%26sku%3D450-1598-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SLS121PC04{URL.TIP}Manufacturer|||||
183|S6|SWITCH_SPDT_SLIDER|1|Switch THD vertical toggle SPDT|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DSLS121PC04%26seller%3DCompel%26sku%3D450-1598-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SLS121PC04{URL.TIP}Manufacturer|||||
184|S7|SWITCH_SPDT_SLIDER|1|Switch THD vertical toggle SPDT|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DSLS121PC04%26seller%3DCompel%26sku%3D450-1598-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SLS121PC04{URL.TIP}Manufacturer|||||
185|S8|SWITCH_SPDT_SLIDER|1|Switch THD vertical toggle SPDT|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DSLS121PC04%26seller%3DCompel%26sku%3D450-1598-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SLS121PC04{URL.TIP}Manufacturer|||||
186|S9|SWITCH_SPDT_SLIDER|1|Switch THD vertical toggle SPDT|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%26mpn%3DSLS121PC04%26seller%3DCompel%26sku%3D450-1598-ND%26country%3DRU%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SLS121PC04{URL.TIP}Manufacturer|||||
187|SB1|TACT-SWITCH-3-1825910-5|1|Switch, tact, 4.3mm stem|{URL}{URL.TEXT}3-1825910-5{URL.TIP}Manufacturer||6.5x6.5mm; 4.3mm stem|||
188|SB2|TACT-SWITCH-3-1825910-5|1|Switch, tact, 4.3mm stem|{URL}{URL.TEXT}3-1825910-5{URL.TIP}Manufacturer||6.5x6.5mm; 4.3mm stem|||
189|SB3|TACT-SWITCH-3-1825910-5|1|Switch, tact, 4.3mm stem|{URL}{URL.TEXT}3-1825910-5{URL.TIP}Manufacturer||6.5x6.5mm; 4.3mm stem|||
190|SB4|TACT-SWITCH-3-1825910-5|1|Switch, tact, 4.3mm stem|{URL}{URL.TEXT}3-1825910-5{URL.TIP}Manufacturer||6.5x6.5mm; 4.3mm stem|||
191|SB5|TACT-SWITCH-3-1825910-5|1|Switch, tact, 4.3mm stem|{URL}{URL.TEXT}3-1825910-5{URL.TIP}Manufacturer||6.5x6.5mm; 4.3mm stem|||
192|SB6|TACT-SWITCH-3-1825910-5|1|Switch, tact, 4.3mm stem|{URL}{URL.TEXT}3-1825910-5{URL.TIP}Manufacturer||6.5x6.5mm; 4.3mm stem|||
193|SB7|TACT-SWITCH-3-1825910-5|1|Switch, tact, 4.3mm stem|{URL}{URL.TEXT}3-1825910-5{URL.TIP}Manufacturer||6.5x6.5mm; 4.3mm stem|||
